,Title,Section,Sub,Class,Cat,Deg,NCIC,Printable,UCR  Code,IBR_code,Effective Date,Short_Description,Full_Description,final_code
4280,REG,378.1,H,,I,0,5499.0,N,99.0,90Z,,ILLEGAL U-TURN,Cause Or Permit Motor Vehicle To Make Illegal U-turn,REG378.1HI090Z
4281,REG,378.1,L,,I,0,5499.0,N,99.0,90Z,,DRIVE UNSAFELY,Drive Vehicle In Manner That Interferes With Other Vehicles,REG378.1LI090Z
4282,REG,378.1,A,,I,0,5499.0,N,99.0,90Z,,ILLEGALLY TOW,Illegally Cause Or Permit Vehicle To Be Towed Or Pushed,REG378.1AI090Z
4283,REG,378.1,B,,I,0,5499.0,N,99.0,90Z,,PARKWAY REGS,Object Or Person Illegally Protrudes From Motor Vehicle,REG378.1BI090Z
4284,REG,397.3,C,,I,0,5499.0,N,99.0,90Z,,PROHIB VEH-PKWY,Prohibited Use Commercial/Industrial/Farm Vehicle On Parkway-Region 1,REG397.3CI090Z
4285,REG,412.2,I,,I,0,5499.0,N,99.0,90Z,,VEH DISPLAY ADS,Unauthorized Use-Vehicle Displaying Advertising On Palisades Parkway,REG412.2II090Z
4286,REG,412.2,A,,I,0,5499.0,N,99.0,90Z,,RESTRICTED VEH,Unauthorized Use Restricted Vehicle On Palisades Parkway,REG412.2AI090Z
4287,REG,415.5,B,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,MISC PRKWAY REG,Vehicle With Performance Speed Less Than 55 MPH - Region 9,REG415.5BI090Z
4288,REG,415.5,F,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,MISC PRKWAY REG,Truck/Trailer Operating Outside Permitted Area-Region 9,REG415.5FI090Z
4289,REG,415.5,E,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,BUS NO PERMIT,Public Bus Operating Without Special Permit-Region 9,REG415.5EI090Z
4290,REG,415.5,H,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,VEH SIGN-PKWY 9,Vehicle Display Advertising Insignia/Sign - Parkway Region 9,REG415.5HI090Z
4291,REG,415.5,A,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,USE NON-PAS VEH,Unauthorized Use of Non-Passenger Vehicle - Region 9,REG415.5AI090Z
4292,REG,415.5,C,,I,0,5499.0,N,99.0,90Z,2011-08-30 00:00:00,TAXI PRKWAY REG,Taxi/Limo not Allowed to Solicit Passengers on Parkway - Region 9,REG415.5CI090Z
4293,REG,415.5,D,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,BUS OFF ROUTE,Outing Bus off Designated Route in Parkway-Region 9,REG415.5DI090Z
4294,REG,415.5,J,,I,0,5499.0,N,99.0,90Z,2011-08-03 00:00:00,ILL TOW-REG 9,Illegally Cause or Permit Vehicle to be Towed/Pushed - Region 9,REG415.5JI090Z
4297,RP,127,,U,M,0,7199.0,N,99.0,90Z,,TRUSTEE VIO,Trustee With Financial Inserts In Property,RP127UM090Z
4298,RP,130-B,,U,M,0,7199.0,N,99.0,90Z,,TRUSTEE VIO,Hire Trustee Employed As Manager,RP130-BUM090Z
4299,RP,130-C,,U,M,0,7199.0,N,99.0,90Z,,TRUSTEE VIO,Trustee Vote Violation,RP130-CUM090Z
4300,RP,130-D,,U,M,0,7199.0,N,99.0,90Z,,UNAPPROVED FEE,Unapproved Fee,RP130-DUM090Z
4301,RP,235,,,V,0,7199.0,N,99.0,90Z,,LEASE VIO,Lessor Willfully Violates Terms Of Lease,RP235V090Z
4302,RP,236,,,V,0,7199.0,N,99.0,90Z,,LEASE VIO,Lessor Not Renting Because Children,RP236V090Z
4303,RP,237,,,V,0,7199.0,N,99.0,90Z,,LEASE VIOL,Lease Term Tenant Stay Childless,RP237V090Z
4304,RP,238,,A,M,0,7199.0,N,99.0,90Z,,LEASE VIOL,Lessor Compensated For  Deal Privilege,RP238AM090Z
4305,RP,239-B,,U,M,0,5599.0,N,99.0,90Z,,ILL KRSENE HTRS,Unapproved Kerosene Heaters,RP239-BUM090Z
4306,RP,337-A,,A,M,0,7199.0,N,99.0,90Z,,SUBDIVD LND VIO,Failure To File Verified Statement,RP337-AAM090Z
4307,RP,337-B,,A,M,0,7199.0,N,99.0,90Z,,SUBDIVD LND VIO,Advertise Without Filing Proper Statement,RP337-BAM090Z
4308,RP,338,,E,F,0,7199.0,Y,43.0,90Z,,SUBDIVD LND VIO,Sell/Lease Before Filing Offering Statement,RP338EF090Z
4309,RP,338,,U,M,0,7199.0,N,99.0,90Z,,SUBDIVD LND VIO,Misrepresent Dept Of State In Land Sale,RP338UM090Z
4310,RP,338,05A,E,F,0,7199.0,Y,43.0,90Z,,SUBDIVD LND VIO,Sell/Lease Before Statement,RP33805AEF090Z
4311,RP,338,,A,M,0,7199.0,N,99.0,90Z,,SUBDIVD LND VIO,False Pretense Land Sale,RP338AM090Z
4312,RP,339-B,,A,M,0,7199.0,N,99.0,90Z,,SBPNA/DSCLS VIO,Failure To Answer Subpoena/Disclose Information,RP339-BAM090Z
4313,RP,431,,E,F,0,2699.0,Y,43.0,90Z,,STAMPING VIO,Forge/Fraud Stamping Of Title Certificate,RP431EF090Z
4314,RP,440-A,,A,M,0,7199.0,N,99.0,90Z,,UNLC BRKR/SLSMN,Unlicensed Broker/Salesman,RP440-AAM090Z
4315,RP,440-B,,A,M,0,7199.0,N,99.0,90Z,,PUTNAM LIC VIO,Unlicensed Broker/Salesman Putnam,RP440-BAM090Z
4316,RP,441-A,,A,M,0,7199.0,N,99.0,90Z,,LIC/PKT CRD VIO,License And/Or Pocket Card Violation,RP441-AAM090Z
4317,RP,441-C,,A,M,0,7199.0,N,99.0,90Z,,REVOC/SUSP LIC,License Fee violation,RP441-CAM090Z
4318,RP,442,,A,M,0,7199.0,N,99.0,90Z,,SPLT COMMSN VIO,Broker Illegally Splitting Commission,RP442AM090Z
4319,RP,442-A,,A,M,0,7199.0,N,99.0,90Z,,SLSMN CMPSN VIO,Salesman Receiving Compensation From Unauthorized Party,RP442-AAM090Z
4320,RP,442-B,,A,M,0,7199.0,N,99.0,90Z,,FAIL RPT DISCH,Failure To Report Salesman Disassociation,RP442-BAM090Z
4321,RP,442-C,,A,M,0,7199.0,N,99.0,90Z,,EMP UNLIC SLSMN,Employ Real Estate Salesman Without License,RP442-CAM090Z
4331,RR,053-B,,A,M,0,7399.0,N,99.0,90Z,1972-07-01 00:00:00,VIO SIG XING,Failure To Ring Bell/Blow Whistle At Crossing,RR053-BAM090Z
4332,RR,053-C,,,V,0,7399.0,N,99.0,90Z,1972-07-01 00:00:00,OBST XING REG,Obstructing Farm/Highway Crossing,RR053-CV090Z
4333,RR,053-E,,D,F,0,7399.0,Y,43.0,90Z,,INTERFR W/TRAIN,Unlawful Interference With A Railroad Train,RR053-EDF090Z
4340,RSS,111,A2,A,M,0,7399.0,N,31.0,26A,1955-07-01 00:00:00,RETIREMNT FRAUD,Protection Against Fraud/Defraud Public Employee Retirement System,RSS111A2AM026A
4341,RSS,111,B,E,F,0,7399.0,Y,31.0,26A,2008-10-07 00:00:00,RETIREMNT FRAUD,Defraud Public Employee Retirement System - Overpayment >$1000,RSS111BEF026A
4342,RSS,111,B,D,F,0,7399.0,Y,31.0,26A,2008-10-07 00:00:00,RETIREMNT FRAUD,Defraud Public Employee Retirement System - Overpayment >$3000,RSS111BDF026A
4343,RSS,111,A1,A,M,0,7399.0,N,31.0,26A,1955-07-01 00:00:00,RETIREMNT FRAUD,Protection Against Fraud - Defraud Public Employee Retirement System,RSS111A1AM026A
4344,RSS,411,B,E,F,0,7399.0,Y,31.0,26A,2008-10-07 00:00:00,RETIREMNT FRAUD,Defraud Police/Firefighter Retirement System - Overpayment>$1000,RSS411BEF026A
4345,RSS,411,B,D,F,0,7399.0,Y,31.0,26A,2008-10-07 00:00:00,RETIREMNT FRAUD,Defraud Police/Firefighter Retirement System - Overpayment >$3000,RSS411BDF026A
4346,RSS,411,A2,A,M,0,7399.0,N,31.0,26A,1967-04-01 00:00:00,RETIREMNT FRAUD,Defraud Police/Firefighter Retirement System - Falsify Records,RSS411A2AM026A
4347,RSS,411,A1,A,M,0,7399.0,N,31.0,26A,1967-04-01 00:00:00,RETIREMNT FRAUD,Defraud Police/Firefighter Retirement System - False Statement ,RSS411A1AM026A
4354,SW,131-O,09B,A,M,0,2699.0,N,99.0,90Z,1978-06-19 00:00:00,MISC VIOLATION,"Person Commingles,Borrows From Or Pledges Any Personal Allowance Funds",SW131-O09BAM090Z
4355,SW,131-O,09A,A,M,0,2699.0,N,99.0,90Z,1978-06-19 00:00:00,MISC VIOLATION,Person Intentionally Withholds/Receives Resident's Personal Allowance,SW131-O09AAM090Z
4356,SW,136,,A,M,0,7399.0,N,99.0,90Z,,ASSISTANC/CARE,Violation Public Welfare Record Confidentially,SW136AM090Z
4357,SW,145,,A,M,0,2699.0,N,99.0,90Z,,ASSISTNCE/CARE,Obtain Public Assistance By Fraud,SW145AM090Z
4358,SW,145-B,,A,M,0,2699.0,N,99.0,90Z,1975-09-01 00:00:00,ASSISTANCE/CARE,Use False Statement To Obtain Payment,SW145-BAM090Z
4359,SW,146,,A,M,0,2699.0,N,99.0,90Z,,ASSISTNCE/CARE,Illegal Sale Or Exchange Of Assistance Supplies,SW146AM090Z
4360,SW,147,,E,F,0,2699.0,Y,43.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps:Value Greater Than $1,000",SW147EF090Z
4361,SW,147,,A,M,0,2699.0,N,99.0,90Z,,ASSISTNCE/CARE,Misuse Of Food Stamps,SW147AM090Z
4362,SW,147,,D,F,0,2699.0,Y,99.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps:Value Greater Than $3,000",SW147DF090Z
4363,SW,147,02,D,F,0,2699.0,Y,99.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps:Value Greater Than $3,000",SW14702DF090Z
4364,SW,147,01,E,F,0,2699.0,Y,99.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps Value Greater Than $1,000",SW14701EF090Z
4365,SW,147,03,C,F,0,2699.0,Y,99.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps - Value Greater Than $50,000",SW14703CF090Z
4366,SW,147,,C,F,0,2699.0,Y,99.0,90Z,,MISUS FOOD STMP,"Misuse Food Stamps:Value Greater Than $50,000",SW147CF090Z
4367,SW,148,,,V,0,2699.0,N,99.0,90Z,,ASSISTNCE/CARE,Unlawfully Bringing Person Into Welfare District,SW148V090Z
4368,SW,149,,U,M,0,7399.0,N,99.0,90Z,,ASSISTNCE/CARE,Failure To Convey Need Person Out State,SW149UM090Z
4369,SW,149,,,V,0,2699.0,N,99.0,90Z,,ASSISTNCE/CARE,Unlawfully Bringing Person Into State,SW149V090Z
4370,SW,150,,,V,0,2699.0,N,99.0,90Z,,ASSISTANCE/CARE,Failure To File Or Filing A False Report,SW150V090Z
4371,SW,151,3C,B,M,0,7399.0,N,99.0,90Z,2014-05-30 00:00:00,ASSISTANCE-CARE,Adult Entertainment Illegally Cash Assistance Check - Third Violation,SW1513CBM090Z
4372,SW,151,3C,,V,0,7399.0,N,99.0,90Z,2014-05-30 00:00:00,ASSISTANCE-CARE,Adult Entertainment Illegally Cash Public Assistance Check,SW1513CV090Z
4373,SW,350-A,,A,M,0,2699.0,N,99.0,90Z,,MISUS PAYMENTS,Misuse Of Protective Payments,SW350-AAM090Z
4374,SW,366-B,,A,M,0,2699.0,N,99.0,90Z,1970-05-01 00:00:00,ASSISTANCE/CARE,Obtain Assist By Fraud,SW366-BAM090Z
4375,SW,366-D,03,A,M,0,2699.0,N,99.0,90Z,,MED ASSIT PRO,Viol Social Services Law By Medical Assistance Provider,SW366-D03AM090Z
4376,SW,366-D,04,E,F,0,2699.0,Y,99.0,90Z,1995-07-01 00:00:00,MED ASSIST VIOL,"Viol Social Services Law By Medical Assistance Provider > $7,500",SW366-D04EF090Z
4377,SW,372,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIO,Failure To Keep Committed Child Records,SW372AM090Z
4378,SW,374-A,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIO,Violation In Placement Of Children,SW374-AAM090Z
4379,SW,374-B,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIO,Unauthorized Agency Boarding Homes,SW374-BAM090Z
4380,SW,374-D,,A,M,0,7399.0,Y,43.0,90Z,,CHILD PL 1ST OF,Fee For Child Placmt-1st Offense,SW374-DAM090Z
4381,SW,375,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIOL,Unlicensed Boarding Of Children,SW375AM090Z
4382,SW,380,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIOL,Failure To Keep Boarding Home Records,SW380AM090Z
4383,SW,381,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIOL,Failure To Keep Maternity Home Records,SW381AM090Z
4384,SW,382,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIOL,Illegally Bringing Child Into State For Boarding,SW382AM090Z
4385,SW,390,,A,M,0,7399.0,N,99.0,90Z,,CHILDREN VIOL,Unlicensed Day Care Facility,SW390AM090Z
4386,SW,420,,A,M,0,7399.0,N,99.0,90Z,,CHILD ABUSE,Faliure To Report child Abuse,SW420AM090Z
4387,SW,460-B,,A,M,0,7399.0,N,99.0,90Z,,CERTIFICATE VIO,Operating Residential Care Program Without Certificate,SW460-BAM090Z
4388,SW,480,,A,M,0,7399.0,N,99.0,90Z,,HIRE OUT CHILD,Violation Hired Out Confined Child,SW480AM090Z
4396,TAX,0271-A,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Unpermitted Tax Stamp Sales,TAX0271-AUM090Z
4397,TAX,0272,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Failure Pay Stock Transfer Tax,TAX0272UM090Z
4398,TAX,0273,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Failure To Cancel Tax Stamps,TAX0273UM090Z
4399,TAX,0275,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Illegal Use Of Tax Stamps,TAX0275UM090Z
4400,TAX,0275-A,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Failure To Register Stock Brokerage,TAX0275-AUM090Z
4401,TAX,0276,,U,M,0,6199.0,N,99.0,90Z,,STOCK TRANSFERS,Failure Record Stock Transfer,TAX0276UM090Z
4402,TAX,0481,02,E,F,0,6199.0,Y,43.0,90Z,,TAX TOBACO PROD,Attempt Evade Tax/20000 Cigarettes,TAX048102EF090Z
4403,TAX,0484,A3A,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Chain Store Induce/Procure Purchase Of Cigarettes Below Cost,TAX0484A3ABM090Z
4404,TAX,0484,A,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SEL CIG AT LOSS,Sell/Buy Cigarettes Below Cost Or Procure Rebate For Purchase,TAX0484ABM090Z
4405,TAX,0484,A4,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Retail Dealer Procure Purchase Cigarettes Below Cost/Procure Rebate,TAX0484A4BM090Z
4406,TAX,0484,A4A,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Retail Dealer Induce/Procure Purchase Of Cigarettes Below Cost,TAX0484A4ABM090Z
4407,TAX,0484,A4B,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Retail Dealer Induce/Procure Rebate For Purchase Of Cigarettes,TAX0484A4BBM090Z
4408,TAX,0484,A1,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SEL CIG AT LOSS,Sell Cigarettes Below Cost W/Intent To Avoid Tax Or Harm Competitors,TAX0484A1BM090Z
4409,TAX,0484,A3B,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Chain Store Induce/Procure Rebate For Purchase Of Cigarettes,TAX0484A3BBM090Z
4410,TAX,0484,A2,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Wholesale Dealer Procure Purchase Cigarettes Below Cost/Procure Rebate,TAX0484A2BM090Z
4411,TAX,0484,A2A,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Wholesale Dealer Induce/Procure Purchase Of Cigs Below Cost,TAX0484A2ABM090Z
4412,TAX,0484,A2B,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Wholesale Dealer Induce/Procure Rebate For Purchase of Cigarettes,TAX0484A2BBM090Z
4413,TAX,0484,A3,B,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,BUY CIG AT LOSS,Chain Store Procure Purchase of Cigarettes Below Cost/Procure Rebate,TAX0484A3BM090Z
4414,TAX,0697,,,V,0,6101.0,N,99.0,90Z,,PERS INCOME TAX,Divulge Personal Inc Tax Report,TAX0697V090Z
4415,TAX,1609,,A,M,0,6199.0,N,99.0,90Z,1976-03-31 00:00:00,LOTTERY VIOL,Lottery-Unlicensed Vendor/Overcharging,TAX1609AM090Z
4416,TAX,1610,,A,M,0,6199.0,N,99.0,90Z,1976-03-31 00:00:00,LOTTERY VIOL,Lottery-Sale To Person Less Than 18,TAX1610AM090Z
4417,TAX,1802,,A,M,5,6101.0,N,99.0,90Z,2009-04-07 00:00:00,CRM TAX FRAUD-5,Criminal Tax Fraud In The Fifth Degree,TAX1802AM590Z
4418,TAX,1803,,E,F,4,6101.0,Y,43.0,90Z,2009-04-07 00:00:00,CRM TAX FRAUD-4,Criminal Tax Fraud In The Fourth Degree,TAX1803EF490Z
4419,TAX,1804,,D,F,3,6101.0,Y,43.0,90Z,2009-04-07 00:00:00,CRM TAX FRAUD-3,Criminal Tax Fraud In The Third Degree,TAX1804DF390Z
4420,TAX,1805,,C,F,2,6101.0,Y,43.0,90Z,2009-04-07 00:00:00,CRM TAX FRAUD-2,Criminal Tax Fraud In The Second Degree,TAX1805CF290Z
4421,TAX,1806,,B,F,1,6101.0,Y,43.0,90Z,2009-04-07 00:00:00,CRM TAX FRAUD-1,Criminal Tax Fraud In The First Degree,TAX1806BF190Z
4422,TAX,1808,,E,F,0,6101.0,Y,43.0,90Z,2010-08-11 00:00:00,FAIL FILE TAX,Personal Income Tax-Repeated Failure To File For 3 Consecutive Yrs,TAX1808EF090Z
4423,TAX,1809,,E,F,0,6101.0,Y,43.0,90Z,2010-08-11 00:00:00,FAIL FILE TAX,Corporate Tax-Repeated Failure To File For 3 Consecutive Yrs,TAX1809EF090Z
4424,TAX,1811,,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,ESTATE TAX,Estate Tax-Wrongful Entry Safe Deposit Box,TAX1811AM090Z
4425,TAX,1812,,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Misdemeanor Violation,TAX1812AM090Z
4426,TAX,1812,,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Felony Violation,TAX1812EF090Z
4427,TAX,1812,F,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Make Or Produce Fraudulent Or False Manifest,TAX1812FEF090Z
4428,TAX,1812,D,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Other Article 12A Violation,TAX1812DAM090Z
4429,TAX,1812,A,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Attempt To Evade Or Defeat Tax,TAX1812AEF090Z
4430,TAX,1812,C,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Dealer-Knowingly Possess Untaxed Fuel,TAX1812CEF090Z
4431,TAX,1812,B,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,FUEL TAX VIOL,Motor Fuel Tax-Willfully Accept Fraudulent Certificate,TAX1812BAM090Z
4432,TAX,1812-B,,E,F,0,6199.0,Y,43.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,"Unregistered Distributor-2nd Viol Greater Than 2,900 Gallons",TAX1812-BEF090Z
4433,TAX,1812-C,,E,F,0,6199.0,Y,43.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,Unlicensed Terminal Operator,TAX1812-CEF090Z
4434,TAX,1812-D,B,A,M,0,6199.0,N,99.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,"Offensive Load Less Than 2,900 Gallon-Unlicensed Importer",TAX1812-DBAM090Z
4435,TAX,1812-D,B,E,F,0,6199.0,Y,43.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,"Offensive Load Greater Than 2,900 Gallon Unlicensed Importer",TAX1812-DBEF090Z
4436,TAX,1812-D,A,A,M,0,6199.0,N,99.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,Transport Motor Fuel Without Import License,TAX1812-DAAM090Z
4437,TAX,1812-F,A,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,ART13-A TAX,Article 13-A Tax Violation - Willfully Accept Fraudulent Certificate,TAX1812-FAAM090Z
4438,TAX,1812-F,,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,ART 13-A TAX,Article 13-A Tax Violation - Felony,TAX1812-FEF090Z
4439,TAX,1812-F,,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,ART 13-A TAX,Article 13-A Tax Violation - Misdemeanor,TAX1812-FAM090Z
4440,TAX,1812-F,C,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,ART 13-A TAX,Art 13-A Tax Viol-Make Fraudulent Movement Tracking Doc/Tax>$1000,TAX1812-FCEF090Z
4441,TAX,1812-F,B,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,ART 13-A TAX,Art 13-A Tax Violation - Willful Act or Omission,TAX1812-FBAM090Z
4442,TAX,1812-F,C,A,M,0,6199.0,N,99.0,90Z,2009-04-07 00:00:00,ART 13-A TAX,Art 13-A Tax Viol-Make/Produce Fraudulent Movement Tracking Doc,TAX1812-FCAM090Z
4443,TAX,1813,F1,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs,TAX1813F1EF090Z
4444,TAX,1813,F2,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor Greater Than 360 Liters,TAX1813F2EF090Z
4445,TAX,1813,G,A,M,0,6103.0,N,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation - Possess Untaxed Liquor - More Than 90 Liters,TAX1813GAM090Z
4446,TAX,1813,G,B,M,0,6103.0,N,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation - Knowingly Possess Untaxed Liquor,TAX1813GBM090Z
4447,TAX,1813,G,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation - Possess Untaxed Liquor-More Than 360 Liters,TAX1813GEF090Z
4448,TAX,1813,,A,M,0,6103.0,N,99.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Misdemeanor Violation,TAX1813AM090Z
4449,TAX,1813,,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Felony Violation,TAX1813EF090Z
4450,TAX,1813,A,A,M,0,6103.0,N,99.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unlawful Use Of Stamps,TAX1813AAM090Z
4451,TAX,1813,B,A,M,0,6103.0,N,99.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Sell/Use Without Paying Tax,TAX1813BAM090Z
4452,TAX,1813,C,A,M,0,6103.0,N,99.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Other Article 18 Violation,TAX1813CAM090Z
4453,TAX,1813,E,A,M,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor(State),TAX1813EAM090Z
4454,TAX,1813,E,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor(State),TAX1813EEF090Z
4455,TAX,1813,E1,A,M,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor(State),TAX1813E1AM090Z
4456,TAX,1813,E1,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor 3rd Offense/5 Yrs,TAX1813E1EF090Z
4457,TAX,1813,E2,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Viol-Unregistered Distributor Greater Than 360 L,TAX1813E2EF090Z
4458,TAX,1813,F,A,M,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor (city),TAX1813FAM090Z
4459,TAX,1813,F,E,F,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor(city),TAX1813FEF090Z
4460,TAX,1813,F1,A,M,0,6103.0,Y,43.0,90Z,2009-04-07 00:00:00,LIQUOR TAX VIOL,Liquor Tax Violation-Unregistered Distributor(city),TAX1813F1AM090Z
4461,TAX,1814,AIII,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Evade Tobacco Tax-Greater Than 439lb or 2 or More Prev Convictions,TAX1814AIIIEF090Z
4462,TAX,1814,H3,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Poss/Trans More Than 50 LB Tobacco Or 2500 Cigars-Tax Not Pd-2 Priors,TAX1814H3EF090Z
4463,TAX,1814,AI,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,"Evade Cigarette Tax-10,000 Or More Cigarettes",TAX1814AIEF090Z
4464,TAX,1814,A,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,Evade Cigarette/Tobacco Tax Imposed By Article 20,TAX1814AEF090Z
4465,TAX,1814,I,B,M,0,6199.0,N,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Make Or Knowingly Use/Purchase Counterfeit Dealer Registration Cert,TAX1814IBM090Z
4466,TAX,1814,B,A,M,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,Poss or Transport or Offer for Sale Unstampd Cigarettes Subject to Tax,TAX1814BAM090Z
4467,TAX,1814,B,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,Possess Or Transport Or Sell Unstampd Cigarettes Prev Conv Within 5yrs,TAX1814BEF090Z
4468,TAX,1814,C1,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,"Willfully Possess/Transport/Sell 10,000 Or More Unstamped Cigarettes",TAX1814C1EF090Z
4469,TAX,1814,C2,D,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,"Willfully Possess/Transport/Sell 30,000 Or More Unstamped Cigarettes",TAX1814C2DF090Z
